Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.96284492,1.960333515
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2.317356933,2.368817427,2.335999266,2.199856093,1.993351265,1.766586372,1.579113954,1.443960758,1.385627937,1.379473382
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2.761903386,2.733954122,2.713238551,2.701012271,2.69413798,2.688176654,2.679809997,2.669517227,2.65644588,2.640873227
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2.864495966,2.858684488,2.838498781,2.803042518,2.759412255,2.70968237,2.666446457,2.641745288,2.640937098,2.654939852
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,1.558040198,1.445739447,1.369183571,1.340474962,1.344800221,1.357359246,1.359489171,1.351960014,1.328849015,1.294285057
Population growth (annual %),SP.POP.GROW,Maldives,MDV,3.957242404,4.305019516,4.518603431,4.568339978,4.472098055,4.426900708,4.300062714,3.815493316,2.91480812,1.789130121
Population growth (annual %),SP.POP.GROW,Mali,MLI,3.044613109,2.952508522,2.90104517,2.901941159,2.935998977,2.975435448,2.999198671,3.008065228,2.996255353,2.971042774
Population growth (annual %),SP.POP.GROW,Malta,MLT,0.423700885,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319,4.124169606
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,0.288789677,0.332050183,0.388930932,0.438151355,0.455390878,0.484514741,0.570067879,0.616496178,0.646743379,0.683140344
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2.945321255,2.95452102,2.949209845,2.927190867,2.893699093,2.855988065,2.819234622,2.780088631,2.741483436,2.702227925
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083,0.068723138,0.090186811,0.054547267,0.032240043,0.002291176
Population growth (annual %),SP.POP.GROW,Mexico,MEX,1.39478997,1.355294426,1.315557607,1.277686366,1.241164502,1.203259506,1.16396695,1.126414791,1.091366887,1.058240034
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,0.515594947,1.017541503,1.345848816,1.426680742,1.333168176,1.213154024,1.124175032,1.052213848,1.034228542,1.057554256
Population growth (annual %),SP.POP.GROW,Moldova,MDA,-0.057818827,-0.013113514,-0.026791882,-0.060955534,-0.787848362,-1.148202158,-1.691932579,-1.718541419,-1.674182005,-1.720564664
Population growth (annual %),SP.POP.GROW,Monaco,MCO,1.161472699,1.197519967,1.199610885,1.134492557,1.074061203,0.915658239,0.842253416,0.7525271,0.734075854,0.708343221
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,1.838034251,1.942526347,2.000774358,2.003813593,1.964248313,1.913419217,1.861598041,1.795910204,1.718532829,1.633813327
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.031987013,-0.049849408
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.346582673,1.393575462,1.415268431,1.403841627,1.3688207,1.325902165,1.286961299,1.250762951,1.221178705,1.195920777
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2.749317443,2.753163164,2.769044762,2.798573225,2.834746761,2.872081035,2.900672261,2.913618318,2.907001146,2.886830354
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,0.767361732,0.826319491,0.849772298,0.822704165,0.762012324,0.68947413,0.633900885,0.608451681,0.625695405,0.671933328
Population growth (annual %),SP.POP.GROW,Namibia,NAM,1.769211698,1.75020985,1.749210134,1.771539665,1.807897723,1.846553978,1.87285954,1.883284894,1.870402328,1.84267165
Population growth (annual %),SP.POP.GROW,Nauru,NRU,0.59767087,0.663204609,0.707828358,0.790363679,0.822731254,0.959331993,0.978583649,0.950371773,0.802168279,0.648210437
Population growth (annual %),SP.POP.GROW,Nepal,NPL,0.103647394,-0.192706459,-0.268486268,-0.040180016,0.404484777,0.91527549,1.345295889,1.66177642,1.809442486,1.829086293
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.553470993
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,1.825085374,1.811679043,1.779440428,1.65510643,0.242198535,0.241613351,0.241030987,0.240451424,0.239874642,0.242977699
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.593167231,2.086804133
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,1.346935579,1.337692998,1.327243279,1.315393172,1.30197874,1.288988634,1.274730664,1.255375779,1.229759088,1.200479988
Population growth (annual %),SP.POP.GROW,Niger,NER,3.876413583,3.898743038,3.90731712,3.899846968,3.881451544,3.859843092,3.839001312,3.816736721,3.794206636,3.771351275
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.67788557,2.680929555,2.67690791,2.665006503,2.647406072,2.627675151,2.607667054,2.586551303,2.564871955,2.542973405
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,0.084330529,0.086380719,0.086257999,0.082574102,0.074811501,0.06783522,0.06005657,0.04614698,0.024049453,-0.003743846
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,0.077789306,0.540995974,0.879996879,0.935630469,0.860646292,0.728795895,0.649283814,0.592374927,0.567914446,0.599461584
Population growth (annual %),SP.POP.GROW,Norway,NOR,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324
